snapshot_id,item_id,branch_id,platform_id,base_price,original_price,discount_type,discount_value,effective_price,delivery_fee_share,is_vat_inclusive,scraped_at
428,talabat_600747_2398587569,talabat_600747,talabat,17.0,,NO_DISCOUNT,,17.0,,0,2026-07-01T09:10:59.442458
429,talabat_600747_2398587575,talabat_600747,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:10:59.442458
430,talabat_600747_2398587584,talabat_600747,talabat,36.0,,NO_DISCOUNT,,36.0,,0,2026-07-01T09:10:59.442458
431,talabat_600747_2398587589,talabat_600747,talabat,4.0,,NO_DISCOUNT,,4.0,,0,2026-07-01T09:10:59.442458
432,talabat_600747_2398587606,talabat_600747,talabat,4.0,,NO_DISCOUNT,,4.0,,0,2026-07-01T09:10:59.442458
433,talabat_600747_2398587613,talabat_600747,talabat,17.0,,NO_DISCOUNT,,17.0,,0,2026-07-01T09:10:59.442458
434,talabat_600747_2398587621,talabat_600747,talabat,19.0,,NO_DISCOUNT,,19.0,,0,2026-07-01T09:10:59.442458
435,talabat_600747_2398587725,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
436,talabat_600747_2398587738,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
437,talabat_600747_2398587629,talabat_600747,talabat,6.0,,NO_DISCOUNT,,6.0,,0,2026-07-01T09:10:59.442458
438,talabat_600747_2398587653,talabat_600747,talabat,23.0,,NO_DISCOUNT,,23.0,,0,2026-07-01T09:10:59.442458
439,talabat_600747_2398587663,talabat_600747,talabat,18.5,,NO_DISCOUNT,,18.5,,0,2026-07-01T09:10:59.442458
440,talabat_600747_2398587673,talabat_600747,talabat,5.5,,NO_DISCOUNT,,5.5,,0,2026-07-01T09:10:59.442458
441,talabat_600747_2398587680,talabat_600747,talabat,4.5,,NO_DISCOUNT,,4.5,,0,2026-07-01T09:10:59.442458
442,talabat_600747_2398587686,talabat_600747,talabat,29.0,,NO_DISCOUNT,,29.0,,0,2026-07-01T09:10:59.442458
443,talabat_600747_2398587693,talabat_600747,talabat,27.0,,NO_DISCOUNT,,27.0,,0,2026-07-01T09:10:59.442458
444,talabat_600747_2398587701,talabat_600747,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:10:59.442458
445,talabat_600747_2398587721,talabat_600747,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:10:59.442458
446,talabat_600747_2398587729,talabat_600747,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:10:59.442458
447,talabat_600747_2398587734,talabat_600747,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:10:59.442458
448,talabat_600747_2398587748,talabat_600747,talabat,12.0,,NO_DISCOUNT,,12.0,,0,2026-07-01T09:10:59.442458
449,talabat_600747_2398587755,talabat_600747,talabat,18.5,,NO_DISCOUNT,,18.5,,0,2026-07-01T09:10:59.442458
450,talabat_600747_2398587760,talabat_600747,talabat,25.0,,NO_DISCOUNT,,25.0,,0,2026-07-01T09:10:59.442458
451,talabat_600747_2398587761,talabat_600747,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:10:59.442458
452,talabat_600747_2398587764,talabat_600747,talabat,10.0,,NO_DISCOUNT,,10.0,,0,2026-07-01T09:10:59.442458
453,talabat_600747_2398587768,talabat_600747,talabat,21.0,,NO_DISCOUNT,,21.0,,0,2026-07-01T09:10:59.442458
454,talabat_600747_2398587773,talabat_600747,talabat,9.0,,NO_DISCOUNT,,9.0,,0,2026-07-01T09:10:59.442458
455,talabat_600747_2398587778,talabat_600747,talabat,11.0,,NO_DISCOUNT,,11.0,,0,2026-07-01T09:10:59.442458
456,talabat_600747_2398587785,talabat_600747,talabat,9.0,,NO_DISCOUNT,,9.0,,0,2026-07-01T09:10:59.442458
457,talabat_600747_2398587789,talabat_600747,talabat,28.0,,NO_DISCOUNT,,28.0,,0,2026-07-01T09:10:59.442458
458,talabat_600747_2398587791,talabat_600747,talabat,29.0,,NO_DISCOUNT,,29.0,,0,2026-07-01T09:10:59.442458
459,talabat_600747_2398587793,talabat_600747,talabat,25.0,,NO_DISCOUNT,,25.0,,0,2026-07-01T09:10:59.442458
460,talabat_600747_2398587794,talabat_600747,talabat,23.5,,NO_DISCOUNT,,23.5,,0,2026-07-01T09:10:59.442458
461,talabat_600747_2398587796,talabat_600747,talabat,13.0,,NO_DISCOUNT,,13.0,,0,2026-07-01T09:10:59.442458
462,talabat_600747_2398587797,talabat_600747,talabat,17.0,,NO_DISCOUNT,,17.0,,0,2026-07-01T09:10:59.442458
463,talabat_600747_2398587800,talabat_600747,talabat,80.0,,NO_DISCOUNT,,80.0,,0,2026-07-01T09:10:59.442458
464,talabat_600747_2398587802,talabat_600747,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:10:59.442458
465,talabat_600747_2398587803,talabat_600747,talabat,40.0,,NO_DISCOUNT,,40.0,,0,2026-07-01T09:10:59.442458
466,talabat_600747_2398587813,talabat_600747,talabat,27.5,,NO_DISCOUNT,,27.5,,0,2026-07-01T09:10:59.442458
467,talabat_600747_2398587816,talabat_600747,talabat,27.5,,NO_DISCOUNT,,27.5,,0,2026-07-01T09:10:59.442458
468,talabat_600747_2398587819,talabat_600747,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:10:59.442458
469,talabat_600747_2398587823,talabat_600747,talabat,15.0,,NO_DISCOUNT,,15.0,,0,2026-07-01T09:10:59.442458
470,talabat_600747_2398587825,talabat_600747,talabat,26.0,,NO_DISCOUNT,,26.0,,0,2026-07-01T09:10:59.442458
471,talabat_600747_2398587826,talabat_600747,talabat,17.0,,NO_DISCOUNT,,17.0,,0,2026-07-01T09:10:59.442458
472,talabat_600747_2398587829,talabat_600747,talabat,21.0,,NO_DISCOUNT,,21.0,,0,2026-07-01T09:10:59.442458
473,talabat_600747_2398587830,talabat_600747,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:10:59.442458
474,talabat_600747_2398587831,talabat_600747,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:10:59.442458
475,talabat_600747_2398587832,talabat_600747,talabat,38.0,,NO_DISCOUNT,,38.0,,0,2026-07-01T09:10:59.442458
476,talabat_600747_2398587836,talabat_600747,talabat,35.0,,NO_DISCOUNT,,35.0,,0,2026-07-01T09:10:59.442458
477,talabat_600747_2398587838,talabat_600747,talabat,23.0,,NO_DISCOUNT,,23.0,,0,2026-07-01T09:10:59.442458
478,talabat_600747_2398587840,talabat_600747,talabat,25.0,,NO_DISCOUNT,,25.0,,0,2026-07-01T09:10:59.442458
479,talabat_600747_2398587841,talabat_600747,talabat,31.0,,NO_DISCOUNT,,31.0,,0,2026-07-01T09:10:59.442458
480,talabat_600747_2398587842,talabat_600747,talabat,31.0,,NO_DISCOUNT,,31.0,,0,2026-07-01T09:10:59.442458
481,talabat_600747_2398587843,talabat_600747,talabat,32.5,,NO_DISCOUNT,,32.5,,0,2026-07-01T09:10:59.442458
482,talabat_600747_2398587844,talabat_600747,talabat,25.0,,NO_DISCOUNT,,25.0,,0,2026-07-01T09:10:59.442458
483,talabat_600747_2398587845,talabat_600747,talabat,25.0,,NO_DISCOUNT,,25.0,,0,2026-07-01T09:10:59.442458
484,talabat_600747_2398587846,talabat_600747,talabat,28.0,,NO_DISCOUNT,,28.0,,0,2026-07-01T09:10:59.442458
485,talabat_600747_2398587847,talabat_600747,talabat,28.0,,NO_DISCOUNT,,28.0,,0,2026-07-01T09:10:59.442458
486,talabat_600747_2398587851,talabat_600747,talabat,28.0,,NO_DISCOUNT,,28.0,,0,2026-07-01T09:10:59.442458
487,talabat_600747_2398587398,talabat_600747,talabat,5.0,,NO_DISCOUNT,,5.0,,0,2026-07-01T09:10:59.442458
488,talabat_600747_2398587411,talabat_600747,talabat,5.0,,NO_DISCOUNT,,5.0,,0,2026-07-01T09:10:59.442458
489,talabat_600747_2398587413,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
490,talabat_600747_2398587417,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
491,talabat_600747_2398587426,talabat_600747,talabat,23.5,,NO_DISCOUNT,,23.5,,0,2026-07-01T09:10:59.442458
492,talabat_600747_2398587428,talabat_600747,talabat,19.0,,NO_DISCOUNT,,19.0,,0,2026-07-01T09:10:59.442458
493,talabat_600747_2398587430,talabat_600747,talabat,21.0,,NO_DISCOUNT,,21.0,,0,2026-07-01T09:10:59.442458
494,talabat_600747_2398587436,talabat_600747,talabat,23.5,,NO_DISCOUNT,,23.5,,0,2026-07-01T09:10:59.442458
495,talabat_600747_2398587442,talabat_600747,talabat,22.5,,NO_DISCOUNT,,22.5,,0,2026-07-01T09:10:59.442458
496,talabat_600747_2398587447,talabat_600747,talabat,26.0,,NO_DISCOUNT,,26.0,,0,2026-07-01T09:10:59.442458
497,talabat_600747_2398587452,talabat_600747,talabat,25.0,,NO_DISCOUNT,,25.0,,0,2026-07-01T09:10:59.442458
498,talabat_600747_2398587455,talabat_600747,talabat,24.0,,NO_DISCOUNT,,24.0,,0,2026-07-01T09:10:59.442458
499,talabat_600747_2398587457,talabat_600747,talabat,23.0,,NO_DISCOUNT,,23.0,,0,2026-07-01T09:10:59.442458
500,talabat_600747_2398587460,talabat_600747,talabat,21.0,,NO_DISCOUNT,,21.0,,0,2026-07-01T09:10:59.442458
501,talabat_600747_2398587463,talabat_600747,talabat,21.0,,NO_DISCOUNT,,21.0,,0,2026-07-01T09:10:59.442458
502,talabat_600747_2398587465,talabat_600747,talabat,9.0,,NO_DISCOUNT,,9.0,,0,2026-07-01T09:10:59.442458
503,talabat_600747_2398587471,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
504,talabat_600747_2398587474,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
505,talabat_600747_2398587478,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
506,talabat_600747_2398587484,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
507,talabat_600747_2398587487,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
508,talabat_600747_2398587491,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
509,talabat_600747_2398587496,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
510,talabat_600747_2398587499,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
511,talabat_600747_2398587505,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
512,talabat_600747_2398587509,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
513,talabat_600747_2398587514,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
514,talabat_600747_2398587519,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
515,talabat_600747_2398587523,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
516,talabat_600747_2398587525,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
517,talabat_600747_2398587527,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
518,talabat_600747_2398587530,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
519,talabat_600747_2398587552,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
520,talabat_600747_2398587558,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
521,talabat_600747_2398587564,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
522,talabat_600747_2398587566,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
523,talabat_600747_2398587568,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
524,talabat_600747_2398587576,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
525,talabat_600747_2398587580,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
526,talabat_600747_2398587536,talabat_600747,talabat,29.0,,NO_DISCOUNT,,29.0,,0,2026-07-01T09:10:59.442458
527,talabat_600747_2398587572,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
528,talabat_600747_2398587574,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
529,talabat_600747_2398587588,talabat_600747,talabat,11.0,,NO_DISCOUNT,,11.0,,0,2026-07-01T09:10:59.442458
530,talabat_600747_2398587592,talabat_600747,talabat,18.0,,NO_DISCOUNT,,18.0,,0,2026-07-01T09:10:59.442458
531,talabat_600747_2398587607,talabat_600747,talabat,0.0,,NO_DISCOUNT,,0.0,,0,2026-07-01T09:10:59.442458
532,talabat_600747_2398587595,talabat_600747,talabat,17.5,,NO_DISCOUNT,,17.5,,0,2026-07-01T09:10:59.442458
533,talabat_600747_2398587600,talabat_600747,talabat,17.5,,NO_DISCOUNT,,17.5,,0,2026-07-01T09:10:59.442458
534,talabat_600747_2398587602,talabat_600747,talabat,17.5,,NO_DISCOUNT,,17.5,,0,2026-07-01T09:10:59.442458
535,talabat_600747_2398587604,talabat_600747,talabat,17.5,,NO_DISCOUNT,,17.5,,0,2026-07-01T09:10:59.442458
536,talabat_600747_2398587614,talabat_600747,talabat,100.0,,NO_DISCOUNT,,100.0,,0,2026-07-01T09:10:59.442458
537,talabat_600747_2398587616,talabat_600747,talabat,16.0,,NO_DISCOUNT,,16.0,,0,2026-07-01T09:10:59.442458
538,talabat_600747_2398587624,talabat_600747,talabat,15.5,,NO_DISCOUNT,,15.5,,0,2026-07-01T09:10:59.442458
539,talabat_600747_2398587631,talabat_600747,talabat,17.0,,NO_DISCOUNT,,17.0,,0,2026-07-01T09:10:59.442458
540,talabat_600747_2398587636,talabat_600747,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:10:59.442458
541,talabat_600747_2398587638,talabat_600747,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:10:59.442458
542,talabat_600747_2398587640,talabat_600747,talabat,6.5,,NO_DISCOUNT,,6.5,,0,2026-07-01T09:10:59.442458
543,talabat_600747_2398587642,talabat_600747,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:10:59.442458
544,talabat_600747_2398587645,talabat_600747,talabat,5.0,,NO_DISCOUNT,,5.0,,0,2026-07-01T09:10:59.442458
545,talabat_600747_2398587648,talabat_600747,talabat,5.0,,NO_DISCOUNT,,5.0,,0,2026-07-01T09:10:59.442458
546,talabat_600747_2398587650,talabat_600747,talabat,7.5,,NO_DISCOUNT,,7.5,,0,2026-07-01T09:10:59.442458
547,talabat_600747_2398587652,talabat_600747,talabat,7.5,,NO_DISCOUNT,,7.5,,0,2026-07-01T09:10:59.442458
548,talabat_600747_2398587655,talabat_600747,talabat,25.0,,NO_DISCOUNT,,25.0,,0,2026-07-01T09:10:59.442458
549,talabat_600747_2398587657,talabat_600747,talabat,6.5,,NO_DISCOUNT,,6.5,,0,2026-07-01T09:10:59.442458
550,talabat_600747_2398587659,talabat_600747,talabat,19.0,,NO_DISCOUNT,,19.0,,0,2026-07-01T09:10:59.442458
551,talabat_600747_2398587661,talabat_600747,talabat,31.0,,NO_DISCOUNT,,31.0,,0,2026-07-01T09:10:59.442458
552,talabat_600747_2398587664,talabat_600747,talabat,27.0,,NO_DISCOUNT,,27.0,,0,2026-07-01T09:10:59.442458
553,talabat_600747_2398587668,talabat_600747,talabat,19.0,,NO_DISCOUNT,,19.0,,0,2026-07-01T09:10:59.442458
554,talabat_600747_2398587671,talabat_600747,talabat,21.0,,NO_DISCOUNT,,21.0,,0,2026-07-01T09:10:59.442458
555,talabat_600747_2398587674,talabat_600747,talabat,19.0,,NO_DISCOUNT,,19.0,,0,2026-07-01T09:10:59.442458
556,talabat_600747_2398587676,talabat_600747,talabat,33.0,,NO_DISCOUNT,,33.0,,0,2026-07-01T09:10:59.442458
557,talabat_600747_2398587679,talabat_600747,talabat,12.0,,NO_DISCOUNT,,12.0,,0,2026-07-01T09:10:59.442458
558,talabat_600747_2398587695,talabat_600747,talabat,18.5,,NO_DISCOUNT,,18.5,,0,2026-07-01T09:10:59.442458
559,talabat_600747_2398587697,talabat_600747,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:10:59.442458
560,talabat_600747_2398587854,talabat_600747,talabat,27.5,,NO_DISCOUNT,,27.5,,0,2026-07-01T09:10:59.442458
561,talabat_600747_2398587864,talabat_600747,talabat,17.0,,NO_DISCOUNT,,17.0,,0,2026-07-01T09:10:59.442458
562,talabat_600747_2398587878,talabat_600747,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:10:59.442458
563,talabat_600747_2398587891,talabat_600747,talabat,24.0,,NO_DISCOUNT,,24.0,,0,2026-07-01T09:10:59.442458
564,talabat_600747_2398587894,talabat_600747,talabat,22.5,,NO_DISCOUNT,,22.5,,0,2026-07-01T09:10:59.442458
565,talabat_600747_2398587897,talabat_600747,talabat,22.5,,NO_DISCOUNT,,22.5,,0,2026-07-01T09:10:59.442458
566,talabat_600747_2398587900,talabat_600747,talabat,22.5,,NO_DISCOUNT,,22.5,,0,2026-07-01T09:10:59.442458
567,talabat_600747_2398587902,talabat_600747,talabat,22.5,,NO_DISCOUNT,,22.5,,0,2026-07-01T09:10:59.442458
568,talabat_600747_2398587903,talabat_600747,talabat,8.0,,NO_DISCOUNT,,8.0,,0,2026-07-01T09:10:59.442458
569,talabat_600747_2398587904,talabat_600747,talabat,8.0,,NO_DISCOUNT,,8.0,,0,2026-07-01T09:10:59.442458
570,talabat_600747_2398587908,talabat_600747,talabat,12.0,,NO_DISCOUNT,,12.0,,0,2026-07-01T09:10:59.442458
571,talabat_600747_2398587911,talabat_600747,talabat,12.0,,NO_DISCOUNT,,12.0,,0,2026-07-01T09:10:59.442458
572,talabat_600747_2398587914,talabat_600747,talabat,12.0,,NO_DISCOUNT,,12.0,,0,2026-07-01T09:10:59.442458
573,talabat_600747_2398587918,talabat_600747,talabat,12.0,,NO_DISCOUNT,,12.0,,0,2026-07-01T09:10:59.442458
574,talabat_600747_2398587922,talabat_600747,talabat,11.0,,NO_DISCOUNT,,11.0,,0,2026-07-01T09:10:59.442458
575,talabat_600747_2398587926,talabat_600747,talabat,12.0,,NO_DISCOUNT,,12.0,,0,2026-07-01T09:10:59.442458
576,talabat_600747_2398587928,talabat_600747,talabat,12.0,,NO_DISCOUNT,,12.0,,0,2026-07-01T09:10:59.442458
577,talabat_600747_2398587929,talabat_600747,talabat,13.0,,NO_DISCOUNT,,13.0,,0,2026-07-01T09:10:59.442458
578,talabat_600747_2398587932,talabat_600747,talabat,13.0,,NO_DISCOUNT,,13.0,,0,2026-07-01T09:10:59.442458
579,talabat_600747_2398587933,talabat_600747,talabat,13.0,,NO_DISCOUNT,,13.0,,0,2026-07-01T09:10:59.442458
580,talabat_600747_2398587935,talabat_600747,talabat,13.0,,NO_DISCOUNT,,13.0,,0,2026-07-01T09:10:59.442458
581,talabat_600747_2398587942,talabat_600747,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:10:59.442458
582,talabat_600747_2398587944,talabat_600747,talabat,13.5,,NO_DISCOUNT,,13.5,,0,2026-07-01T09:10:59.442458
583,talabat_600747_2398587945,talabat_600747,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:10:59.442458
584,talabat_600747_2398587947,talabat_600747,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:10:59.442458
585,talabat_600747_2398587948,talabat_600747,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:10:59.442458
586,talabat_600747_2398587950,talabat_600747,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:10:59.442458
587,talabat_600747_2398587956,talabat_600747,talabat,13.75,,NO_DISCOUNT,,13.75,,0,2026-07-01T09:10:59.442458
588,talabat_600747_2398587966,talabat_600747,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:10:59.442458
589,talabat_600747_2398587967,talabat_600747,talabat,13.5,,NO_DISCOUNT,,13.5,,0,2026-07-01T09:10:59.442458
590,talabat_600747_2398587972,talabat_600747,talabat,11.0,,NO_DISCOUNT,,11.0,,0,2026-07-01T09:10:59.442458
591,talabat_600747_2398587980,talabat_600747,talabat,13.75,,NO_DISCOUNT,,13.75,,0,2026-07-01T09:10:59.442458
592,talabat_600747_2398587993,talabat_600747,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:10:59.442458
593,talabat_600747_2398588040,talabat_600747,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:10:59.442458
594,talabat_600747_2398588053,talabat_600747,talabat,13.5,,NO_DISCOUNT,,13.5,,0,2026-07-01T09:10:59.442458
595,talabat_600747_2398588064,talabat_600747,talabat,13.5,,NO_DISCOUNT,,13.5,,0,2026-07-01T09:10:59.442458
596,talabat_600747_2398588079,talabat_600747,talabat,13.5,,NO_DISCOUNT,,13.5,,0,2026-07-01T09:10:59.442458
597,talabat_600747_2398588096,talabat_600747,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:10:59.442458
598,talabat_600747_2398588099,talabat_600747,talabat,6.5,,NO_DISCOUNT,,6.5,,0,2026-07-01T09:10:59.442458
599,talabat_600747_2398588110,talabat_600747,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:10:59.442458
600,talabat_600747_2398588117,talabat_600747,talabat,9.0,,NO_DISCOUNT,,9.0,,0,2026-07-01T09:10:59.442458
601,talabat_600747_2398588121,talabat_600747,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:10:59.442458
602,talabat_600747_2398588134,talabat_600747,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:10:59.442458
603,talabat_600747_2398588140,talabat_600747,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:10:59.442458
604,talabat_600747_2398588145,talabat_600747,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:10:59.442458
605,talabat_600747_2398588153,talabat_600747,talabat,15.0,,NO_DISCOUNT,,15.0,,0,2026-07-01T09:10:59.442458
606,talabat_600747_2398588158,talabat_600747,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:10:59.442458
607,talabat_600747_2398588163,talabat_600747,talabat,12.5,,NO_DISCOUNT,,12.5,,0,2026-07-01T09:10:59.442458
608,talabat_600747_2398588166,talabat_600747,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:10:59.442458
609,talabat_600747_2398588184,talabat_600747,talabat,20.0,,NO_DISCOUNT,,20.0,,0,2026-07-01T09:10:59.442458
610,talabat_600747_2398588187,talabat_600747,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:10:59.442458
611,talabat_600747_2398588189,talabat_600747,talabat,15.0,,NO_DISCOUNT,,15.0,,0,2026-07-01T09:10:59.442458
612,talabat_600747_2398588191,talabat_600747,talabat,15.0,,NO_DISCOUNT,,15.0,,0,2026-07-01T09:10:59.442458
613,talabat_600747_2398588192,talabat_600747,talabat,12.0,,NO_DISCOUNT,,12.0,,0,2026-07-01T09:10:59.442458
614,talabat_600747_2398588194,talabat_600747,talabat,14.0,,NO_DISCOUNT,,14.0,,0,2026-07-01T09:10:59.442458
615,talabat_600747_2398588196,talabat_600747,talabat,12.0,,NO_DISCOUNT,,12.0,,0,2026-07-01T09:10:59.442458
616,talabat_600747_2398588199,talabat_600747,talabat,10.0,,NO_DISCOUNT,,10.0,,0,2026-07-01T09:10:59.442458
617,talabat_600747_2398588201,talabat_600747,talabat,8.0,,NO_DISCOUNT,,8.0,,0,2026-07-01T09:10:59.442458
618,talabat_600747_2398588203,talabat_600747,talabat,9.0,,NO_DISCOUNT,,9.0,,0,2026-07-01T09:10:59.442458
619,talabat_600747_2398588207,talabat_600747,talabat,13.5,,NO_DISCOUNT,,13.5,,0,2026-07-01T09:10:59.442458
620,talabat_600747_2398588212,talabat_600747,talabat,10.0,,NO_DISCOUNT,,10.0,,0,2026-07-01T09:10:59.442458
621,talabat_600747_2398588216,talabat_600747,talabat,10.0,,NO_DISCOUNT,,10.0,,0,2026-07-01T09:10:59.442458
622,talabat_600747_2398588225,talabat_600747,talabat,37.5,,NO_DISCOUNT,,37.5,,0,2026-07-01T09:10:59.442458
623,talabat_600747_2398588229,talabat_600747,talabat,37.5,,NO_DISCOUNT,,37.5,,0,2026-07-01T09:10:59.442458
624,talabat_600747_2398588231,talabat_600747,talabat,37.5,,NO_DISCOUNT,,37.5,,0,2026-07-01T09:10:59.442458
625,talabat_600747_2398588234,talabat_600747,talabat,41.0,,NO_DISCOUNT,,41.0,,0,2026-07-01T09:10:59.442458
626,talabat_600747_2398588236,talabat_600747,talabat,32.5,,NO_DISCOUNT,,32.5,,0,2026-07-01T09:10:59.442458
627,talabat_600747_2398588237,talabat_600747,talabat,35.0,,NO_DISCOUNT,,35.0,,0,2026-07-01T09:10:59.442458
628,talabat_600747_2398588264,talabat_600747,talabat,36.0,,NO_DISCOUNT,,36.0,,0,2026-07-01T09:10:59.442458
629,talabat_600747_2398588265,talabat_600747,talabat,35.0,,NO_DISCOUNT,,35.0,,0,2026-07-01T09:10:59.442458
630,talabat_600747_2398587432,talabat_600747,talabat,25.0,,NO_DISCOUNT,,25.0,,0,2026-07-01T09:10:59.442458
631,talabat_600747_2398587439,talabat_600747,talabat,40.0,,NO_DISCOUNT,,40.0,,0,2026-07-01T09:10:59.442458
632,talabat_600747_2398587445,talabat_600747,talabat,19.0,,NO_DISCOUNT,,19.0,,0,2026-07-01T09:10:59.442458
633,talabat_600747_2398587453,talabat_600747,talabat,37.5,,NO_DISCOUNT,,37.5,,0,2026-07-01T09:10:59.442458
634,talabat_600747_2398587461,talabat_600747,talabat,35.0,,NO_DISCOUNT,,35.0,,0,2026-07-01T09:10:59.442458
635,talabat_600747_2398587467,talabat_600747,talabat,29.0,,NO_DISCOUNT,,29.0,,0,2026-07-01T09:10:59.442458
636,talabat_600747_2398587476,talabat_600747,talabat,34.0,,NO_DISCOUNT,,34.0,,0,2026-07-01T09:10:59.442458
637,talabat_600747_2398587482,talabat_600747,talabat,35.0,,NO_DISCOUNT,,35.0,,0,2026-07-01T09:10:59.442458
638,talabat_600747_2398587489,talabat_600747,talabat,38.5,,NO_DISCOUNT,,38.5,,0,2026-07-01T09:10:59.442458
639,talabat_600747_2398587497,talabat_600747,talabat,38.5,,NO_DISCOUNT,,38.5,,0,2026-07-01T09:10:59.442458
640,talabat_600747_2398587503,talabat_600747,talabat,31.5,,NO_DISCOUNT,,31.5,,0,2026-07-01T09:10:59.442458
641,talabat_600747_2398587511,talabat_600747,talabat,35.0,,NO_DISCOUNT,,35.0,,0,2026-07-01T09:10:59.442458
